20060605;2233.87;2305.74;2233.87;2298.22;2095544;2069384320.00
20060606;2286.61;2286.61;2200.43;2210.48;1451220;1439697152.00
20060607;2203.80;2206.45;2038.09;2038.09;1597572;1470617600.00
20060608;2005.84;2067.08;1977.47;2067.08;1310495;1182489088.00
20060609;2069.98;2129.54;2043.99;2091.36;1320793;1331374976.00
20060612;2083.31;2145.42;2061.39;2141.83;777000;817351680.00
20060613;2152.92;2171.86;2133.10;2152.21;832125;874043520.00
20060614;2141.46;2157.45;2096.55;2156.92;695035;708108480.00
20060615;2154.86;2197.47;2144.89;2168.74;883854;896922560.00
20060616;2177.24;2232.63;2177.24;2232.63;1370669;1334096768.00
20060619;2230.50;2245.65;2202.95;2218.65;1413100;1305096576.00
20060620;2205.68;2243.88;2198.68;2240.22;1168379;1126194560.00
20060621;2242.13;2245.58;2215.46;2222.55;982156;938419904.00
20060622;2254.94;2254.94;2174.12;2192.13;926363;922840576.00
20060623;2183.52;2190.56;2153.09;2190.48;776444;707736128.00
20060626;2182.41;2216.14;2181.93;2213.58;995259;929298752.00
20060627;2221.53;2235.30;2201.70;2231.56;1265442;1488703360.00
20060628;2231.42;2243.69;2221.13;2226.90;1303592;1528460416.00
20060629;2225.16;2264.67;2225.16;2264.38;1602049;1824865536.00
20060630;2269.11;2274.57;2221.32;2231.11;1428887;1472486016.00
20060703;2230.99;2240.58;2220.86;2240.58;1368865;1436594688.00
20060704;2241.41;2246.72;2209.17;2223.79;1441797;1434789376.00
20060705;2219.05;2231.27;2192.27;2224.11;1268358;1221440512.00
20060706;2223.12;2289.70;2221.54;2285.19;1833849;1881075584.00
20060707;2291.63;2297.06;2247.78;2256.15;1719376;1791445504.00
20060710;2248.73;2282.79;2239.92;2279.94;1686358;1656819712.00
20060711;2277.87;2319.07;2266.82;2314.49;1854428;1887094528.00
20060712;2306.41;2320.28;2283.89;2289.54;1595273;1606131456.00
20060713;2281.47;2286.25;2149.15;2167.15;2388829;2308935424.00
20060714;2141.53;2205.49;2134.05;2186.49;1428966;1310690432.00
20060717;2172.82;2201.12;2157.32;2201.12;1319663;1201626368.00
20060718;2198.61;2199.72;2171.02;2196.70;975124;928869888.00
20060719;2195.95;2195.95;2123.64;2158.76;1111067;1076249984.00
20060720;2152.13;2177.10;2144.04;2170.06;730991;729219520.00
20060721;2169.45;2198.59;2167.25;2194.90;624481;603539392.00
20060724;2170.81;2185.82;2142.61;2181.15;738015;735660288.00
20060725;2173.64;2207.54;2173.23;2197.73;686047;665852032.00
20060726;2198.27;2205.86;2174.91;2187.73;858470;916770816.00
20060727;2183.98;2187.67;2143.79;2160.90;937153;979570432.00
20060728;2155.38;2159.67;2112.76;2123.43;946371;932643712.00
20060731;2115.14;2115.14;2005.37;2005.56;985940;910688448.00
20060801;2006.86;2022.96;1983.27;1988.35;632113;569153472.00
20060802;1988.78;1999.67;1950.37;1987.39;739894;758618752.00
20060803;1983.18;1995.54;1949.38;1963.96;982558;1198574848.00
20060804;1959.72;1964.04;1898.24;1898.85;879420;970471488.00
